iteration,target_column,#classes,#class_0,#class_1,#class_2,min_class_size,training_type,K,algorithm,feature_set,Features_count,balanced,accuracy,precision,recall,F1,AUC
2,target_population,3,100,43,57,43,LOOCV,,DecisionTree,desc_fullname,178,False,0.425,0.49410341373891975,0.425,0.4128035607664333,0.4851760745623804
2,target_population,3,100,43,57,43,K-Fold,5,RandomForest,desc_fullname,178,True,0.435,0.47447131989560776,0.435,0.4164757979730014,0.6081115495969001
2,target_population,3,100,43,57,43,K-Fold,5,RandomForest,desc_fullname,178,False,0.435,0.4464088788785093,0.435,0.41624561708748536,0.6009153077813906
2,target_population,3,100,43,57,43,LOOCV,,RandomForest,desc_fullname,178,True,0.46,0.5028608490566038,0.46,0.4524854927345811,0.5967076299496682
2,target_population,3,100,43,57,43,LOOCV,,RandomForest,desc_fullname,178,False,0.475,0.49022926478283624,0.475,0.46362562684944253,0.5848291345597078
2,target_population,3,100,43,57,43,K-Fold,5,SVM,desc_fullname,178,True,0.505,0.518970695970696,0.505,0.498469387755102,0.589203876219322
2,target_population,3,100,43,57,43,K-Fold,5,SVM,desc_fullname,178,False,0.495,0.41384593023255817,0.495,0.4022606315253374,0.5573911240033851
2,target_population,3,100,43,57,43,LOOCV,,SVM,desc_fullname,178,True,0.485,0.5044678725148596,0.485,0.4859517078666016,0.5961335642064941
2,target_population,3,100,43,57,43,LOOCV,,SVM,desc_fullname,178,False,0.49,0.399995670995671,0.49,0.4014081253631532,0.5476954010957196
2,target_population,3,100,43,57,43,K-Fold,5,AdaBoost,desc_fullname,178,True,0.38,0.4009597283450494,0.38,0.36382767465938687,0.48591774865262133
2,target_population,3,100,43,57,43,K-Fold,5,AdaBoost,desc_fullname,178,False,0.5,0.25,0.5,0.33333333333333326,0.5064617288762193
2,target_population,3,100,43,57,43,LOOCV,,AdaBoost,desc_fullname,178,True,0.7,0.6256757178526842,0.7,0.6491388261356597,0.7459059418288717
2,target_population,3,100,43,57,43,LOOCV,,AdaBoost,desc_fullname,178,False,0.5,0.25,0.5,0.33333333333333326,0.37093647498997817
2,target_population,3,100,43,57,43,K-Fold,5,XGBoost,desc_fullname,178,True,0.38,0.48638064516129037,0.38,0.3393793940043831,0.5203183688922544
2,target_population,3,100,43,57,43,K-Fold,5,XGBoost,desc_fullname,178,False,0.445,0.33042986425339366,0.445,0.3495763620763621,0.5370615295532494
2,target_population,3,100,43,57,43,LOOCV,,XGBoost,desc_fullname,178,True,0.385,0.44625843994314146,0.385,0.35121694455236535,0.41251121776312855
2,target_population,3,100,43,57,43,LOOCV,,XGBoost,desc_fullname,178,False,0.445,0.33592283950617285,0.445,0.36007008360596143,0.42752643534809137
